,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
21,94329897,eiko,dokoeiko,http://pbs.twimg.com/profile_images/1134025097247744000/73pH0wmc.jpg,1429231824207634433,家族募集します好きで観てるのだけどここぞとばかりにエアドッグが出てくる。あんなに推すなら1台くらいプレゼントしても良いんでは。,0,2021-08-22 08:59:55
80,123271344,心を燃やすあこ🍠🔥,ako_mosu,http://pbs.twimg.com/profile_images/1349370456256598016/r3ktvwGq.jpg,1429231764187189250,"さぁ来るぞ来るぞ来るぞ
セイバーのお時間じゃあああああああ",0,2021-08-22 08:59:41
84,127067542,198＠ドール愛好家,ir198,http://pbs.twimg.com/profile_images/1345546313392263173/6X-iPPuJ.jpg,1429231759669948425,"@Kiriya_3939 いいぞ‼️
もっとやるんだ‼️",1,2021-08-22 08:59:40
36,128890139,風-kaza(人類),scape_d_d,http://pbs.twimg.com/profile_images/378800000854267388/8d4d8efa373003414172e6028c98e07f.jpeg,1429231807912763393,はじまるぞ…！,0,2021-08-22 08:59:51
39,135084967,仲田,nakataf91,http://pbs.twimg.com/profile_images/688481333249576961/BJMA-eHF.jpg,1429231804888743936,"今日も舞台挨拶ゴー

あせってブレたけどシノ。
被らないぞ、今回

#kinmosa https://t.co/dxRyfKLNkz",6,2021-08-22 08:59:50
8,136703692,アルディ,ardy_ko,http://pbs.twimg.com/profile_images/1433910655/photo_-_IMGP0300.jpg,1429231833942609927,披露宴行くぞー,0,2021-08-22 08:59:57
98,168124987,attolyre／ニイノミ,attolyre,http://pbs.twimg.com/profile_images/977468357027835904/1tNqcfFJ.jpg,1429231750266245125,よしセイバー見るぞ,1,2021-08-22 08:59:37
76,211775445,ルカ,LadyRain0110,http://pbs.twimg.com/profile_images/888597601125257216/y9Tj2fw2.jpg,1429231766657638401,まだ持っていないトリスタン狙いでガチャ回したけど、オベロン🧚‍♂️の宝具が重なった(3)だけになった。ありがたいけど、そのガチャ運は別の機会に回したかったぞ。,0,2021-08-22 08:59:41
92,264627355,いなづみゆか,dumiyu,http://pbs.twimg.com/profile_images/1021923475718529024/HgU9K87S.jpg,1429231754359951360,"いろんな配信サイトがあってさー
映画とかも家にいたまま選んで気軽にみれるやん？
すげー便利！って思ってたけど
お店行って、いろいろ手にとってあらすじとか読んで選んで、楽しみに家帰って、さあみるぞ！と思ってデッキにディスクをセットして…
って言うのがやりたくなる時あるよね
無性に",0,2021-08-22 08:59:38
85,279129206,リッピ𓇢𓅮💙,ripichiko,http://pbs.twimg.com/profile_images/1421861091349438465/6-JusvjE.jpg,1429231758042537986,"ガス代の振込用紙ばらまかれてて草
誰が棄てたか一発で特定できるぞ。 https://t.co/2MKLdDi7Tl",4,2021-08-22 08:59:39
