,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
85,92558226,ふーたろう,fu__taro,http://pbs.twimg.com/profile_images/2935699388/7580254a22ea66ae72d802e234f083ed.png,1426332660520013826,あ、変わった。10時に雨おさまるのか。パンチャンス（諦めてない） https://t.co/KYTWHdkUOg,2,2021-08-14 08:59:40
9,95913368,まつりん,matsurinn,http://pbs.twimg.com/profile_images/1400810374769778689/x4a6SL5l.jpg,1426332731932241926,"@hanakotoha28 あ、あの紅葉…😿
笑顔で迎えられる宇さんがらしくて好きです。",1,2021-08-14 08:59:57
93,100753880,ぷらずま,PlazmaTom,http://pbs.twimg.com/profile_images/875693585798119424/VOogDWT9.jpg,1426332650965389316,@Mukku1105 ディスクで万枚出したらあ！,0,2021-08-14 08:59:38
20,107312479,直江春巻,harumaki_naoe,http://pbs.twimg.com/profile_images/1416775657078542340/u1LE4QH4.jpg,1426332722998382598,あ、そっか。今日の　#ウルトラマントリガー　は引き続き総集編だっけ。,1,2021-08-14 08:59:55
48,120329854,はやかわのおじさん,HayakawaOjisan,http://pbs.twimg.com/profile_images/378800000454815266/174a51cd13cdd473ea56b344f1bf4a93.jpeg,1426332700709769216,ダメだあたまいた、、、,0,2021-08-14 08:59:50
68,139773833,YS,Uxwordxwisdom,http://pbs.twimg.com/profile_images/1339939687108988929/vQ7L8i3v.jpg,1426332681151782914,富山からの帰り道、何回も死にそうになりながらもケミカルやエックスのおかげで帰って来れた…もうクソ雨降ってる中窓全開に開けてないと寝そうでね。あ、これが俺のフジロックねって思った。,0,2021-08-14 08:59:45
58,156600525,ともも,momokored,http://pbs.twimg.com/profile_images/1239908962138378249/JeDoyCMi.jpg,1426332688378580993,"あ BIRDSだ📺️❇️

#土曜はナニする",0,2021-08-14 08:59:47
60,164753813,恋尋📚🧚,kohiro_mf0929,http://pbs.twimg.com/profile_images/1421444364362870787/zUej8YGQ.jpg,1426332686872768512,あ、福袋明日まで期間あるじゃん！これはやらねば！,0,2021-08-14 08:59:47
54,230087274,クロモ,curomo0109,http://pbs.twimg.com/profile_images/1352430305219514370/-kbRAUD2.jpg,1426332694238035982,"おはようございますー。
眠いですー。
雨ですー。
頑張りますー。
(あ、まったく脈絡のない発言だ)",6,2021-08-14 08:59:48
36,267183160,安藤マリーンズ,Yamanashi_whclm,http://pbs.twimg.com/profile_images/1198979787156361218/UXjAn3iz.jpg,1426332709790445571,あいかだけなの♪,0,2021-08-14 08:59:52
76,306864435,しんけーはん*,shinkeihan6350,http://pbs.twimg.com/profile_images/1171043642208702464/a-39dIth.jpg,1426332671475556354,あああああああああ https://t.co/Aibn1VFG68,0,2021-08-14 08:59:43
46,356268003,rainie,rainie0927,http://pbs.twimg.com/profile_images/944885149849620481/ZLpROqbj.jpg,1426332702995664899,日本のメディアも今回騒ぎ出したら、あ、やっぱりね！だね。,0,2021-08-14 08:59:51
83,478303804,🐰💛いずのかみ１型🦋🔆,alika60,http://pbs.twimg.com/profile_images/1359109189767843843/8atHML39.jpg,1426332661518278656,"難癖つけて粘着してる垢あったから軽く覗いてみたら衛門というね……
全員じゃないけどあこのファンはやっぱやべぇんだなって答え合わせになるな。反面教師にして気をつけよー",0,2021-08-14 08:59:41
40,488488413,山田哲人さん大好きです☆愛犬ワンオペ育児中☆愛車はN-BOX峰子（JOJO&LION）,Caborenta,http://pbs.twimg.com/profile_images/1068090264625901569/wDETmZf5.jpg,1426332705285763073,あ、もしかして移籍するのか？,0,2021-08-14 08:59:51
67,498084642,のんのぞみ,nozommy_nozommy,http://pbs.twimg.com/profile_images/1346464210176249856/Qrf-FlkR.jpg,1426332682447818759,京都の雨雲レーダーあかっ,0,2021-08-14 08:59:46
16,502760506,Yuko tgsr,yyyuko_LArc,http://pbs.twimg.com/profile_images/1344660365687156738/5gTRcKGx.jpg,1426332723929485312,期日前投票行こうと思ってちょうどポストに入ってた選挙公報見てるけど正直みんな似たり寄ったりな印象。あ、この人いいかなーなんて読み進めると「ナンダコリャ」な政策が小さい字で書かれてる。政治家ってなんでみんなナンダコリャなんだろ。,0,2021-08-14 08:59:56
49,535588678,rs_mu14,rs_mu14,http://pbs.twimg.com/profile_images/506426427290308609/6wbyayNc.jpeg,1426332699136983046,"@narukicchomu あ、昨日やったね!
おめでとう🎉✨✨",0,2021-08-14 08:59:50
70,583578058,くえす,1221q_dqx,http://pbs.twimg.com/profile_images/1413351640728440834/FHL2et-b.jpg,1426332676919762945,まぁーネトゲで人と知り合ったら、やましいことは抜きにして、人としての繋がりを残せたらとは思うんだけど、じゃあ例えばドラクエで仲良くなってドラクエ以外の相手の興味にまで関心を持てるかって話だよね。楽しくゲームできるだけで十分なのかそれ以上なのか。,0,2021-08-14 08:59:44
87,740552305,く る み,ibuibukohirena,http://pbs.twimg.com/profile_images/1189964136400195585/8HTFytAZ.jpg,1426332659563728900,"あさごはん作った
いただきます👃 https://t.co/onAUfOqA0D",0,2021-08-14 08:59:40
26,1092437586,あひるちにゃんこ,ahiru06081,http://pbs.twimg.com/profile_images/1042426624849829889/D4nEGa6Q.jpg,1426332719378620418,連れ打ちの日は絶対に寝坊しないのに定評のあるあひるさんですおはようごじあます（ピン打ちの時はしょちゅう寝過ごす）,0,2021-08-14 08:59:54
89,1213105158,みーた,miiiiita_so,http://pbs.twimg.com/profile_images/1427414227279437824/ZAPg-D-z.jpg,1426332653905584128,あ…すいません…。,0,2021-08-14 08:59:39
66,1357980907,😈💀𝑊𝐴𝐾𝐴💀😈🐲,NFB25,http://pbs.twimg.com/profile_images/1328107366366146560/p8pSvEXU.jpg,1426332682665873411,@Angel33_nanoda_ のあちゃんでいい？？,1,2021-08-14 08:59:46
