,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
73,66144604,アド弁当,advent013,http://pbs.twimg.com/profile_images/833077886/__.jpg,1428868874263355394,ぶひー！起きたらアゾールド消えてた😂・・・2度寝しよ。 https://t.co/xT6MuKrlFg,0,2021-08-21 08:57:41
84,83315089,Shin,hellhammer_shin,http://pbs.twimg.com/profile_images/680403380276084737/VxsqZ6T-.png,1428868817761955845,@mu_nakamu127 おはぽっひー🐣💙,1,2021-08-21 08:57:27
88,96537487,🥟テレンコM🍓,terenkoM,http://pbs.twimg.com/profile_images/1354728872286117888/O4VsnwAq.jpg,1428868781468643330,💉うひ魂 https://t.co/iEYiZAbMrH,2,2021-08-21 08:57:19
87,109217415,ウヒョ助／塚脇永久,uhyoneko,http://pbs.twimg.com/profile_images/1256850861122129922/qnCNZwNY.png,1428868787256717315,@hana_akari0228 ひゃ、ありがとうございまーーーす！,2,2021-08-21 08:57:20
64,116624208,mame☺︎︎バブやろう,mame1587,http://pbs.twimg.com/profile_images/1404293065917956096/SNQ7L2t3.jpg,1428868963719516163,メイクで黒ギャルさん見つけた時のテンションが高くて思わずひゃ～可愛い！！ってなった時にCOSCOSをお使いになられてる聞いて嬉しくなった最近YouTube動画です😻,2,2021-08-21 08:58:02
31,121140266,にば,1418zmkm,http://pbs.twimg.com/profile_images/1424559784552923143/eKal9wer.jpg,1428869203558223872,"@PCS_TL 
【CoCシナリオ集】つゆぐもり | ひちころり https://t.co/gynpEptQgQ
『あまいこいの話』で入方さんのこと考えちゃったな(よその子なのよ)",0,2021-08-21 08:58:59
47,142016916,のとこ,oseronekonomama,http://pbs.twimg.com/profile_images/680772392092708864/embt352s.jpg,1428869086763646979,"@zizi_momo_love 
ひぃちゃん、おはよう👋😃☀️
お爪は、大丈夫?",1,2021-08-21 08:58:32
77,183489917,コークリミックス/Coke-Remix,8484ha_ato,http://pbs.twimg.com/profile_images/545090680540786688/sQDWK4LK.png,1428868851681222657,"@pp_halliwell はりうぇるさん(｡&gt;ㅅ&lt;｡)おめありです⭐
少しずつですが初音のミクちゃんを唄わせる準備が進んでおります(´⊙ω⊙`)ぽひょ！",1,2021-08-21 08:57:35
53,193599728,Jazz vocal Naoko,bi_sadakichi,http://pbs.twimg.com/profile_images/1382410689491337218/ecmbSnXE.jpg,1428869048054337536,"@Galileo_Su ひゃ〜、ありがとう(//∇//)
篠山紀信さん、もう一度お会いしたい。
お仕事ぶりもお人柄も神でした✨",1,2021-08-21 08:58:22
48,234740860,ゆずか,pi_yuzu,http://pbs.twimg.com/profile_images/1193337939322789890/tdNw93-p.jpg,1428869081931780102,ひー眠いよォ　眠気を紛らわすためにでかめの声で子どもに話しかけてる,0,2021-08-21 08:58:30
49,245754889,ぐりこ,moegiw,http://pbs.twimg.com/profile_images/1413096911037353986/pkfJ9e5K.jpg,1428869073471893505,@null くさい…座れたから我慢してたけどやっぱひ移動しよう_:(´ཀ`」 ∠):ホントに電車でスメル公害はやめれほし…,0,2021-08-21 08:58:28
