,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
20,92310204,香川英行,Kagawa_Hideyuki,http://pbs.twimg.com/profile_images/1253238362250440704/41vQHvB6.png,1429231774035443715,あでたりゅうせいぐんぶっぱオラきたぁ～！,0,2021-08-22 08:59:43
44,98760838,アクさん,pikoaku,http://pbs.twimg.com/profile_images/1405117579778158599/HOkrjk4W.jpg,1429231657320517634,@tatami12tikuwa がんばぁ～,0,2021-08-22 08:59:15
64,147122364,Nanashi-soft,nanashisoft,http://pbs.twimg.com/profile_images/1444992247/twittericon.jpg,1429231557953212418,凄い久しぶりにブログ記事書くから，操作が全くわからん（ぁ,0,2021-08-22 08:58:51
32,154787259,🍺とみぃ(とみゃ)🍺🐇,EZ30specHDR,http://pbs.twimg.com/profile_images/1427716777379647488/6-gBWUnv.jpg,1429231725297561600,"https://t.co/p6XkzbGybJ
ぬぁー",0,2021-08-22 08:59:31
46,191376730,ｦﾈｽﾞﾐ,nezumittie,http://pbs.twimg.com/profile_images/1428763809833918475/iwWB-KQt.jpg,1429231641608658946,友人がマタニティハイてきなやつで面倒だぁ、そっとしておこう,0,2021-08-22 08:59:11
58,205617589,💫KIMI姐💫名古屋の№26久遠,nagi_toa,http://pbs.twimg.com/profile_images/1415761589827903488/5qT9WM7c.jpg,1429231576152297478,"おはようございます

先日はイライラで取り乱してさーせんしたぁ‼️😢

気分も晴れたことでツッタカター再開😆
そぉいえば昨日久々 #マインクラフト やってたら🐢さんの連結車両見つけたよ✌

今日もマイクラ〰やってくでぇ〰🤣🤣🤣🤣 https://t.co/qMA9BNPqrz",42,2021-08-22 08:58:56
54,242292240,ﾀｺﾁｭ‐,kurotako,http://pbs.twimg.com/profile_images/466468563256352768/nSlmu9Bz.jpeg,1429231606649090048,"皆んなソコに怒ってるんじゃない
中抜きがどうこのうのとか、情報開示がぁ〜とかじゃなく、最終的にあんな糞な開会式を出してきたことに皆んな怒ってるんだと思うよ
逆に開会式さえよかったら、何だかんだ言っても電通凄いやん、って評価になってたと思う https://t.co/QVwoZIvzab",0,2021-08-22 08:59:03
66,428074407,すーちゃん,aoineko2004,http://pbs.twimg.com/profile_images/1242019953940639745/SqijuNdO.jpg,1429231554820132866,"おはようだっちゃ(⌒∇⌒)ノ""
水槽苔だらけ(*≧∀≦)
水換えメンテだぁ(⌒∇⌒)ノ""
本日も宜しく😉👍️🎶 https://t.co/CvffZ6IGSI",62,2021-08-22 08:58:51
99,832796354,家鴨,AhIrUAhIrU_Rei,http://pbs.twimg.com/profile_images/2897753502/20e4e8ac5b7963a4add1ba26decefa7c.png,1429231437098610688,パパまぢへんたぁーい(｡･ˇ_ˇ･｡),0,2021-08-22 08:58:23
37,940602528,佗魔牟（たまむ）N.A.TamaMW,N_Ataraxia13,http://pbs.twimg.com/profile_images/1124466527036526592/-5qdl0ce.jpg,1429231711854817286,うぁ今の無音のシーン素敵🌟ローラの笑顔が本当に良かった🌟#precure,1,2021-08-22 08:59:28
