,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
59,71256565,ポニ萌え,ponimoe,http://pbs.twimg.com/profile_images/1888377443/icon13314614308669.jpg,1423796024095563777,"感染経路や濃厚接触者調査を一部中止　埼玉県、保健所業務の逼迫 | 毎日新聞 https://t.co/TJN741ZQBD
パンクしたか。",0,2021-08-07 08:59:59
95,75203822,圏外＠夢は心のプロテイン,ayuasano,http://pbs.twimg.com/profile_images/1338496653632753664/OU8pyGQI.jpg,1423796023130873860,「プレー自体は悪くないがずっとひとりでプレーしていた。」これが誰かはわからないらしいが、同感なのだな。 オシムが語った東京五輪U-24日本代表の論点「日本もスペインと同じものを持っている。だが残念なことに、いく人かの選手が…」 https://t.co/pFJD138sZV #サッカー日本代表,3,2021-08-07 08:59:59
22,100708427,orion名所・古道巡り,mtasiro,http://pbs.twimg.com/profile_images/1401874449/____.jpg,1423796024984834053,女子マラソンのゴールした選手たちを見てると過酷な環境だったのがよくわかる。,1,2021-08-07 08:59:59
94,111614330,いいぼう,iibou,http://pbs.twimg.com/profile_images/1251902852957483008/JzI58KOD.jpg,1423796023227387908,作品越えてのどっちが強い論争は収集つかなくなるからなぁ…,0,2021-08-07 08:59:59
41,112939258,ピノ子,colonial_viper,http://pbs.twimg.com/profile_images/647749507283681280/cTRjxm3H.jpg,1423796024460464129,パルスオキシメーターの値段見て、なんでこれを私らが自腹で買うの？？と思った。,0,2021-08-07 08:59:59
78,120759272,危篤前☣にゃ〜ん⚮彼女急募🔞,kitokumae,http://pbs.twimg.com/profile_images/454962218476388352/BslL45Bd.png,1423796023684521986,"日本の会場…、宗教施設内で走ったり、大学構内を走ったり。神聖なところ。日常と非日常が渾然一体となっているというのを世界の宗教家達に見せつけているんだよ。おーこわやこわや。なんていう残酷な現実を。

神の国を自称しているのは伊達じゃ無いんだよ。(もっさんの狙いでもあっただろうな）",0,2021-08-07 08:59:59
34,123206978,🍎🇭🇰かり～な🇭🇰🍎,dhappiness2046,http://pbs.twimg.com/profile_images/1412964948632739842/F7l9nYzD.png,1423796024699539458,"水曜日ファイザー1回目接種。木、金は微熱が続きヘロヘロ。
接種から3日目でやっと平熱に戻りました。

これから打たれる方は、1回目でも副反応は出ると思って事前に準備しておいた方が良いかと。

何事も無かったらそのまま2回目の備えに回せば良いし。

食料品日用品消耗品は打つ前に手配推奨です",2,2021-08-07 08:59:59
71,132109103,なぁなぁ,n_anaheim,http://pbs.twimg.com/profile_images/772016097780375552/TBeIE3NN.jpg,1423796023768408074,"@xoxo_mythica 美味しいだけに残念ですよね💦
campやマンゴツリーは結構駅ビルにも入ってて利用してたのでちょっと不便になりますが…怖くて入れない😱💦 今後の出方によってはコロナ禍でなくなってもずっと利用したくなくなりますね💨",1,2021-08-07 08:59:59
98,136122400,福見吉朗,fukurou293,http://pbs.twimg.com/profile_images/970448023028252672/cKdgTaZ1.jpg,1423796023013433344,"高音域のフレーズ、なかなか大変ですね。その中の最高音は、特にミスりたくないポイントかもしれません。
でも、いちばん危険な落とし穴は、むしろその最高音の次の音。
安心して気が緩むことも原因かもしれませんが、下がってくるときに無意識に支えをゆるめてしまうことが原因だったりします。",20,2021-08-07 08:59:59
58,144320227,ごまちち,goma_tichi,http://pbs.twimg.com/profile_images/1097455835905544193/L4Rkv1ms.jpg,1423796024112345094,"８月７日の運勢　てんびん座は「沈黙は金」、やぎ座は素直に気持ちを伝えよう : 占い : ライフ : ニュース : 読売新聞オンライン https://t.co/XrN5ohr5k9

この猛暑の中、秋の装いをしろと？
適当な事を言ってるだけで生活出来る仕事っていいね👍",0,2021-08-07 08:59:59
70,177928490,陸合,Rieg__Goh,http://pbs.twimg.com/profile_images/554301017559298048/e0ygO3po.jpeg,1423796023835586561,ダイの大冒険に間に合いそう。,0,2021-08-07 08:59:59
0,286197793,やまやん,8Knee5high6high,http://pbs.twimg.com/profile_images/1355139042975727616/yoN-IAC3.jpg,1423796025509089280,@asm99rx78 おはようございます。2回目のワクチン接種のために病院にいます。,1,2021-08-07 08:59:59
29,319592424,しろごおり🍧原稿中,4_white,http://pbs.twimg.com/profile_images/1423136839842422785/KwvGxT-P.jpg,1423796024850542596,私マジで声優で課金しちゃうから普通に私が知らん声優の声あてられた☆6きたらスルーする,0,2021-08-07 08:59:59
91,371117941,∞裕美∞ルミィヤンツェヴァ∞,ragtimema,http://pbs.twimg.com/profile_images/441211596770004993/16HZiGcD.jpeg,1423796023269335044,【歴女のつぶやき】裕美・ルミィヤンツェヴァの曾祖母は鍋島藩の矢島姓で島原のお姫様。柳川城まで辿れば、立花宗茂の後妻矢島八千子が・・・大層な京美人で織田信長に滅ぼされた足利義昭の息子：矢島秀行と菊亭(今出川）晴季の娘：恵照院の間に生まれた。,0,2021-08-07 08:59:59
57,421046365,リアルゴールド,RealGoldJP,http://pbs.twimg.com/profile_images/975549803491770368/H0gqVsyq.jpg,1423796024125054983,"@t_o_r_a_k_o ／
いつも頑張っているあなたへ
＼

#MAJOR の清水薫から
応援メッセージが届いたよ！

抽選結果は
動画の最後をチェック☑！
#見えない頑張りにイイね
https://t.co/EDH1UndhUI https://t.co/2ev7OQnfyO",0,2021-08-07 08:59:59
37,957306702,霧bot,Kiriko_fan,http://pbs.twimg.com/profile_images/3333069801/e1c80ddd33b5563c15aa5d5aef7154dd.png,1423796024665993217,カレイの煮つけウマｗｗｗうんまｗｗｗｗｗウマッウママママママｗｗｗｗｗｗｗｗｗ(2013/3/3),0,2021-08-07 08:59:59
90,973128834,neko3.RAD,KazooIno,http://pbs.twimg.com/profile_images/423844662663585792/Y7X2Ap1-.jpeg,1423796023277744128,"いつから子供は大人に?
 人生はなぜか履歴書に
勘定は割り勘なのに
領収書は自分のものに
サンタクロースは子供のために
コンドームは自分のために

怒りを誰かのために 
愛情は自分のものに
何が見えるその先に?
愛はあるのかいそこに?
愛を誰かのために 誰かのための部屋を心に",0,2021-08-07 08:59:59
40,978224532,かんらふ,kanlaf35,http://pbs.twimg.com/profile_images/706649901640232961/dSo5LpHw.jpg,1423796024510844928,手回し発電機がガラケーとタイプBのケーブルついてて時代にそぐわない,0,2021-08-07 08:59:59
67,1206545486,おもろ楽しいつぶやき_bot,smile_me_bot,http://pbs.twimg.com/profile_images/3438448379/8eaec3e32d2bdf2381a0f98123df3230.jpeg,1423796023986511874,息子はつい最近まで「肝っ玉母さん」の事をニューハーフだと思っていたらしい。,0,2021-08-07 08:59:59
93,1214122356,吹雪さんち！,Hubuki_home,http://pbs.twimg.com/profile_images/3299466662/3a7c3762a8b7ff14eaac1905bca253b5.png,1423796023235805184,アツヤ「おっ！今日のおやつはシュークリームか…。……」士郎「ただいまぁ～…、…ん？アツヤ？ほっぺいっぱいにしてどうしたの？」アツヤ「……！」「それとこの空いた二つのお皿はどうしたの？」「………」「……アツ「俺急用思い出したから！」「おい」「はい」,0,2021-08-07 08:59:59
32,1242990283,Hokkaidosm 批判用アカウント,Hokkaidosmhihan,http://pbs.twimg.com/profile_images/546941394565091330/rlDqCfJC.jpeg,1423796024762540034,[8時59分]このアカウントの主は Hokkaidosm です。,0,2021-08-07 08:59:59
89,1264891778,風が強く吹いている名言bot,Kazetsuyo_bot,http://pbs.twimg.com/profile_images/3375614271/3be5333f46dcfdb8769a5541736ab027.jpeg,1423796023277748224,風が強く吹いている。初めて東京の地に降り立ったあの冬。心もとないオレに吹きつけた、強く冷たい風が。だけど今は立ち向かえる。(ハイジ),1,2021-08-07 08:59:59
62,1271644242,紅猫@黒猫布教垢01,Akaneko_001,http://pbs.twimg.com/profile_images/3386173640/0a32508c3f4b331ce2aec1c31c611286.jpeg,1423796024062083073,白猫の可愛さを広め隊,0,2021-08-07 08:59:59
