,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
32,40045419,トレダアキ@ヘイローpro,10redaaki,http://pbs.twimg.com/profile_images/1416400514086887426/XWdduJ7a.jpg,1429231840456445952,@kumagatasuki2 普通の攻刃+クラフトだとあんまりかもなので渾身大以上ついてるのが欲しいっす…,1,2021-08-22 08:59:59
91,48658544,KIYO²🐾,FUTOKAGE,http://pbs.twimg.com/profile_images/1381963496745672709/DU8V-ax7.jpg,1429231836924833797,@Gem_oishii でも僕もげぬくんと同じだよ　高校の時痩せてたｗ,0,2021-08-22 08:59:58
36,59913700,nagoyan,wind_a_beam,http://pbs.twimg.com/profile_images/804118297000058880/BbBudMFM.jpg,1429231840276086785,"新型コロナによる累計死者数が1万5000人を超えた。
そして発症した人の過半数に何らかの後遺症が残るという。
これが現在起きつつある爆発感染により、文字通りに爆発的に増える恐れがあるわけだ。
ワクチン接種が済むまで緊急事態宣言を継続させるべきだったのは、明らかなんだけどね。どうするのよ？",1,2021-08-22 08:59:59
73,60252718,のまのま８２７０,noma_noma8270,http://pbs.twimg.com/profile_images/378800000014951982/419aa28d824dca54e19c38d944c35700.jpeg,1429231837788786689,"フジロックで感染しました、なんて今の状況で分かる訳ないかと…
こういう「コロナ逝っとけ」ってつぶやく医療従事者は麻疹やインフルエンザは仕方ないって言うんだろうか… https://t.co/EtrSgFGX4r",4,2021-08-22 08:59:58
4,131773641,せーちゃん☺︎4d←38w6d,ottodaisuki619,http://pbs.twimg.com/profile_images/1126197180778274816/TaLl7DEk.jpg,1429231843207913473,私の今日朝起きた体感としては、5H程睡眠が取れれば「すごいたくさん寝た😪」って感覚で、これなら昼間は普通に起きていられるので、昼夜逆転の生活をしなくてもなんとかなりそう。最初は日勤と夜勤で分けようかと思っていたけど、そうするとなかなか夫婦の時間も取れにくいと考えてしまって。,0,2021-08-22 08:59:59
80,152032379,ユープラン @UPLAN　肉球新党月島,uplan_miwa,http://pbs.twimg.com/profile_images/1261503988/ponta.jpg,1429231837545590788,でもその小池百合子を選んだのは都民なのだから、自業自得といっていい。 https://t.co/vDQXNqWrOH,0,2021-08-22 08:59:58
19,167587004,竜隼@まつ,ryushun234,http://pbs.twimg.com/profile_images/1308033048/1115kamiture_0169.jpg,1429231841836343298,@MXPA12_yuru 山口さん復帰させるくらいだから予想はしてましたけどね。来月くらいだろと思ってたんで早いなも思いました。,0,2021-08-22 08:59:59
12,185126593,IMADAKAGAMI,IMADAKAGAMI,http://pbs.twimg.com/profile_images/995122380220452865/Ehy3uT9M.jpg,1429231842784268291,クマロス　と　タルト作り。 https://t.co/TFhGoFLjMT,0,2021-08-22 08:59:59
54,186945058,ぷりん🍮,Purin_MR,http://pbs.twimg.com/profile_images/1412437732228403204/PgE70qjS.jpg,1429231839168786437,"@kagehana44 とりあえずレアリティ高いカードを育てればいいとゆうことですかね…？
フルコン捨てるスタイルww潔いですねww",0,2021-08-22 08:59:58
47,191324535,シャカ力 加藤春菜,tyotyorisou,http://pbs.twimg.com/profile_images/1428845994498613249/Hl6aJ06n.jpg,1429231839546265603,"@RwCqt @HnkRah みかみん昨日はありがとう❤
淡々とキルしていくみかみん大好きwww",2,2021-08-22 08:59:59
90,222943296,Darth Natsuno.,Natsunooooon,http://pbs.twimg.com/profile_images/1409980452702593026/L9v_mtZi.jpg,1429231836937392132,仕事と同じ時間の電車。休日出勤感。笑,1,2021-08-22 08:59:58
81,233805805,あじ＠山本,azicyan,http://pbs.twimg.com/profile_images/1727185769/icon2263842773993524149IMG_01732.JPG,1429231837528788995,"@Tyositugu あーこいつ。

わたしは「ひげだるま」と名付けました。",1,2021-08-22 08:59:58
6,237089579,Rodríguez🇧🇴(ﾛﾄﾞﾘｹﾞｽ🇯🇵),Rod39SK,http://pbs.twimg.com/profile_images/1224376652232187906/i-8T6Cnj.jpg,1429231843102973956,"専門病院を建設しろ‼️
コロナ対策を軽視してると言わざるを得ないです。日本政府の無能さを露呈してる、あと何人を死ねば重い腰を動かすのか❓是非教えて頂きたいのです。
２ ００億円があれば立派な病院が建設出来るんだ。
マドリード地方政府、３ヶ月で大きな専門病院が建設しました。
働けよ、菅。",0,2021-08-22 08:59:59
77,293823349,みっぽーきー미호,mipporky,http://pbs.twimg.com/profile_images/545414002793144321/TS7cWBjL.jpeg,1429231837663035393,https://t.co/aVOubSy5rj  Twitterで暴れても、上層部アカン判断と一部のファン（本当にファンか怪しい）の大いにアカン行動が正当化されるわけじゃない。多くの真のファンの失望を増やすだけ。,0,2021-08-22 08:59:58
82,306593021,胡桃最中（くるみもなか）,monakakurumin,http://pbs.twimg.com/profile_images/875688550691360768/yYjY61vE.jpg,1429231837520404480,橋下徹という人が常に「制裁」「懲罰」というところから発想するのは自分がそういう扱いを受けてきた（と認識している）からなんだろう,0,2021-08-22 08:59:58
61,337020313,Amy🇨🇦🍘,izuminist,http://pbs.twimg.com/profile_images/1390183300199718917/pMjjgQg7.jpg,1429231838862643215,今日、忙しくて私だけ今さっきようやくお昼ご飯食べたんだけど。もう夕飯の準備しないといけない時間だと…😨,6,2021-08-22 08:59:58
50,373208657,しいたん,shiitan224,http://pbs.twimg.com/profile_images/707569612410396673/PQHaWZQr.jpg,1429231839282036739,"昨日、道の駅で美味しそうな人参🥕買ったので
朝から人参シリシリピーマン入りを作った
ベータカロチンどうぞ💕
#朝ごはん
納豆ジャコ乗せプチフランスと
#お腹ペコリン部
#日本自炊協会 https://t.co/i5RL9e7xw2",41,2021-08-22 08:59:58
41,407558071,伊予柑@不毛リスナー,iyokan_aiko,http://pbs.twimg.com/profile_images/421991501300645888/cgvlo7ED.jpeg,1429231839823077380,"#浦和レッズ で岩波→槙野にこのロブパスだしたら、Twitterのサポ達ブチ切れるだろうなwww

神奈川の県大会勝ち抜けない高校ですら、このＣＢ間のロブは即交代、当時なら坊主の刑だわw

そして、ＧＫだった自分はこのパスにガチギレしてると思われwww

あと、ラストパス出したやつオフサイドなw https://t.co/UFxhwI2oyk",0,2021-08-22 08:59:59
