,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
57,59769860,そか,blast2630,http://pbs.twimg.com/profile_images/1429384525637820417/x_S99v00.jpg,1428506997649854465,@radwin455 まぐー,0,2021-08-20 08:59:43
38,84026718,らぱんぬ💉💉,lapinfx,http://pbs.twimg.com/profile_images/1314806218272067584/nuoHv4gt.png,1428507020244643841,まーたみずほで障害かよ,0,2021-08-20 08:59:48
33,121754620,garingo,garingo,http://pbs.twimg.com/profile_images/981793569/______________________10-6-12.jpg,1428507030122156036,@HMSAgincourt おめでとうございまーす㊗,1,2021-08-20 08:59:51
32,122568689,ちはる＠開運オラクル伝道師/心の救世主,mahounana168,http://pbs.twimg.com/profile_images/1302415560118906880/zKqWuHNR.jpg,1428507030596120577,"@com83265560 黒くまぷりんさん
おはようございます。
今年はあっつい夏だと思えば
台風並みな雨の秋？が繰り返しで。。
夏っ～～！をもう少し味わいたいようで
暑いのは嫌だ。。もあって。。
複雑ですね

今日も宜しくお願いします🎶",1,2021-08-20 08:59:51
10,149425592,Y.,yzennieyennie,http://pbs.twimg.com/profile_images/1416687436269113345/iHCNE3-D.jpg,1428507056227569668,@massi3112 おはようございまーす。よい週末を〜😄,0,2021-08-20 08:59:57
71,322539336,愛瑠@7/1はしみのぼの日,VertAnglais0109,http://pbs.twimg.com/profile_images/984786103390498817/mKDbnDlB.jpg,1428506979400491012,おださくとまーちゃんか,0,2021-08-20 08:59:38
94,383529839,■サンシャインステイトエスプレッソ■,SunshineStateE,http://pbs.twimg.com/profile_images/1682266441/logo4tw.jpg,1428506954125643779,"おはようございます。
まーちゃん花壇の今日のお花はこちら。
名前は……なんでしょう？　白くて可愛らしいお花です。

八月も終盤となって参りましたが、気持ちキラキラ金曜日、今日も張り切って参りましょう( ´ ▽ ` )ﾉ https://t.co/X6kjksi60g",10,2021-08-20 08:59:32
8,433239979,かねごん,196211071238,http://pbs.twimg.com/profile_images/1345528578679529472/FOHhLu40.jpg,1428507058198827011,"@karin_metal 参考になりまーす((´∀｀*))ヶﾗヶﾗ

ワタシも残りの余生、食べる機会はないと思いますねー(´⸝⸝•ω•⸝⸝`)",1,2021-08-20 08:59:57
11,487200986,ゴストノト@貯金箱の人,aggressor08,http://pbs.twimg.com/profile_images/1060290933378301952/7K4_OqTc.jpg,1428507056084905987,@kudoharuka910 おはようございまーす(*ﾟ▽ﾟ)ﾉ☀️,0,2021-08-20 08:59:57
9,581623727,のれ本のれ介@DQ楽連♩,0625_thump,http://pbs.twimg.com/profile_images/1329760578970152961/_cSY8uPO.jpg,1428507056428904452,NV賑やか担当なぜかエアテマでま評価いまいちだけど強いよ,1,2021-08-20 08:59:57
20,969735864,STR@アニメ好き(✖︎╹◡╹✖︎)きんモザ映画公開中‼︎,STR_gochiusa,http://pbs.twimg.com/profile_images/728772583533903872/U8TA9RQc.jpg,1428507047474044930,@Xexiow57 おはよーございまーす！(＞ω＜)/,1,2021-08-20 08:59:55
81,1056943176,香霖堂 / 店主: 森近 霖之助,_ko_rin_,http://pbs.twimg.com/profile_images/378800000787455829/4ccb05c32147f69b2f6baaf627950110.jpeg,1428506971410370563,"*bot
相談や愚痴など、日々DMで受けてるぜ
ま、できる範囲だけどな

『幾多』の頂 -相-",0,2021-08-20 08:59:37
35,1109511636,水瀬ちと,1641reina,http://pbs.twimg.com/profile_images/964563901688954880/m-QJIJlB.jpg,1428507027093946369,@thx_r308 おはようございまーす,1,2021-08-20 08:59:50
14,1136398555,あもん @ 香川 三豊,amotarao,http://pbs.twimg.com/profile_images/1349918097902239745/9dhkCccR.jpg,1428507055405486081,"@suzukitaro1967 ありがとうございます。
よこはま自民党も一部分裂されている中で答えづらい質問になるかもしれませんが、
今期の林市長との協力は「こういう面で摩擦が起きた」や、次期のおこのぎ候補とは「こういう面でコロナ対策が進みそうだ」などが聞きたいです。
2017年に当時の林候補を推薦されたのですから。",1,2021-08-20 08:59:57
99,1254594998,ガイア,gaia_FE_bot,http://pbs.twimg.com/profile_images/418405637035274240/Pj8agxKq.png,1428506950262693893,ま、これは俺のお気に入りだからな。…お前、ずいぶんよく見てるな。ひょっとして俺のこと…,0,2021-08-20 08:59:31
91,1259621924,柏あるあるbot,kashiwa_aru_bot,http://abs.twimg.com/sticky/default_profile_images/default_profile.png,1428506955698425860,「○時にみどまど集合ね！」,0,2021-08-20 08:59:33
48,1260125142,国家にしてbot,tysgrhejs,http://pbs.twimg.com/profile_images/3542610826/e7f4e3a86004ca24a4c7664c5b90cf60.jpeg,1428507008823545859,"「行くぜっ！怪盗少女を国歌にしろ！」 
 
〜卒業式〜 
先生「国歌斉唱！」  
 
校長「出欠とりまーす！」 
 
主任「Are you ready? ばんごう！」 
 
生徒「1！」「2!」「3!」「4!」「5!」「6!」

＿人人＿
 &gt; 六人&lt; 
￣^Y^￣",0,2021-08-20 08:59:45
84,1265927294,ごいちbot,GoichiBot,http://pbs.twimg.com/profile_images/3377136447/8b816d0d286739809dba21ac7e30c72f.jpeg,1428506969036386307,ごいちまーけっと,0,2021-08-20 08:59:36
93,1331078934,かみゅいぼっと,cmibot,http://pbs.twimg.com/profile_images/3483773491/863c8ead5f397f4b6161f88b5b113576.png,1428506954704461830,"パ　　ク　　ツ　　イ 
 
　　／￣￣ヽ￣￣＼ 
　∠　　レ   |　　⌒ヽ 
　　＼＿＿ノ丶　　)| 
　　 (_と＿_ノ⊂ニノ 
 
す　ま　ん　か　っ　た

☝( ◠‿◠ )☝　またやるけどな",0,2021-08-20 08:59:33
95,1343820698,佐々木さん家のヒデ様bot,sy_hide_bot,http://pbs.twimg.com/profile_images/433847502672887808/cjqcmdTo.jpeg,1428506953139953668,（片岡校長先生からもらった差し入れの柿、実は渋柿だった！どうする？）佐々木「あ、片岡先生おはようございます！え、柿？いいんですか？あ、ありがとうございます！え、今食べるんですか？いただきまーす♪…んんーーーっあ”あ”あ”ああああーーーっ！！！！」（mmmm☆エクスタシーより）,0,2021-08-20 08:59:32
87,1346732294,P*sukE_bot,PsukE_bot,http://pbs.twimg.com/profile_images/3606116001/a2c261bc122e0327e895af914ccd7d2b.jpeg,1428506966196854786,あろまほっと？知り合いよ知り合い。,0,2021-08-20 08:59:35
56,1347094736,テトラ,tetra_zoro_bot,http://pbs.twimg.com/profile_images/3511364341/7b13183fbd7ddcf61755eda443fad8f3.jpeg,1428506997754716162,わたしだって戦えます！ま、まじんけ～ん！……ありゃ？,0,2021-08-20 08:59:43
64,1372396890,死んだ目くん,ded_eye_bot,http://pbs.twimg.com/profile_images/451358845994954752/mS7gxZAo.jpeg,1428506993325535235,森古劉伊「にーらめっこしーましょっわーらうーとまーけよっあっぷっぷ」「…………」古「そういえば7秒以上見つめ合えたらセックスの相性がいいらしい」森「…！おぇっ」伊「森山さんの負けですね」劉「おごりアル~」森「卑怯だぞお前ら！つーかよく平気だな！うぉぇぇ…」,0,2021-08-20 08:59:42
53,1375040072,蘭レンbot,ranren_bot,http://pbs.twimg.com/profile_images/463376636176371713/aDM1MD5Q.jpeg,1428507002490146819,"「……(じー)」
｢…んだよ。人の顔じろじろみて。うぜーな｣
｢いや、ランちゃん、やっぱり美人だなって思ってさ。オレはメイク落としたその顔も大好きだよ｣
｢そーかよ。……まー、おまえも顔は中々いいんじゃねぇか？……嫌いじゃねぇ…｣
「…素直じゃないね｣",0,2021-08-20 08:59:44
