,user_id,user_name,user_screen_name,user_profile_image_url,tweet_id,tweet_full_text,tweet_favorite_count,tweet_created_at
20,56885643,どんどこ,dondocodon,http://pbs.twimg.com/profile_images/1270223498527379456/HcFkfP-c.jpg,1428506652878131201,"自粛辛いとか言ってはいけないと思いました。
ベッドが並んだだけの体育館に、寝ている方は、ほぼ発熱していて、いきなり急変して／ぬかもしれません、医師・看護師3名在所というホームにパートしたいと思えるか。
送る家族も最悪の事態になった時、後から周りがだったら自宅でってもうちょっとやれた",0,2021-08-20 08:58:21
44,70387656,品川の白狼,whitewolf_i,http://pbs.twimg.com/profile_images/1377453708087160836/1noOaTbg.jpg,1428506312527159304,@Fake_Otoko アメリカは二次大戦後の日本の占領政策の大成功を引きずり過ぎだぬ、日本人が特異なだけでアメリカがお金つぎ込んだ南朝鮮の李承晩（それ以降も）も南ベトナムのゴ・ジン・ジェムも結局独裁汚職まみれになるだけで民主主義と自浄作用が働かなかったからぬ,0,2021-08-20 08:56:59
34,74665681,たいれる,taireru,http://pbs.twimg.com/profile_images/1304056998414016512/6M2F1H5t.jpg,1428506393460428804,"暑い
やはり夏のせいか
夏を、夏を滅ぼさねばならぬ",0,2021-08-20 08:57:19
95,120471352,春日 大夜,daiya_kasuga,http://pbs.twimg.com/profile_images/1366978606501564416/XSfAA8Rq.jpg,1428505645058183169,明日ようやく5G搭載型あにに進化(隠喩)できるので、とりあえず今日のうちにスポドリとアイスクリームと簡易メシの支度をせねばならぬ,0,2021-08-20 08:54:20
77,143048238,さ🍇※8月29日45fes2：A-い1,sakura_bunko,http://pbs.twimg.com/profile_images/1421489969906937860/pbvA7Nww.png,1428505861832335362,"🦋ケーキは万理の「いただいておりました」ツイート的に8/18生放送でお二人の前に出てくる予定だったんだろうな きっとぬのアレルギーに配慮した材料でつくられてるんだろうな
と考えたら胃がキュ…とした",8,2021-08-20 08:55:12
14,238157521,めど(Soddy Raidy),wingro_md,http://pbs.twimg.com/profile_images/1420954821977251845/xXF8BY4O.jpg,1428506771560157184,"カノヨのばのばときて今のところは追鯨が実現してる最後の予定ですが
この回し合いから俺はPLとして色々なことを得なければならぬ……うおお……としていて
そしたらどちらでもレアめどがガチャで出たので追鯨でもなんか出たらビンゴになってしまうな",3,2021-08-20 08:58:49
74,324636218,のだ あゆみ,ayumin_nod9,http://pbs.twimg.com/profile_images/1414727821/09.jpg,1428505880740319237,なぬー？,0,2021-08-20 08:55:16
99,324855536,水脈天華＠さぼてん,mio_tenka,http://pbs.twimg.com/profile_images/1316555792116453380/TrTXfXLt.jpg,1428505574539284486,ランファちゃんぬが今日中に落ちそうだなー。その次がアゾールドさんかな？　でもランファちゃんやられちゃったなら先にミソラちゃん倒しちゃえ勢も現れそうでもある。,0,2021-08-20 08:54:03
65,489435518,は？,VR_Spica_,http://pbs.twimg.com/profile_images/928091013050023936/8_gti4fS.jpg,1428506010939916290,くぁｚｗｓぇｄｃｒｆｖｔｇｂｙｈぬｊみｋ、おｌ,0,2021-08-20 08:55:48
30,606075764,彩子（あやこ）,Shiva3893,http://pbs.twimg.com/profile_images/1393212335318208529/pjAVCYq5.jpg,1428506423424544770,"たまには紅茶じゃなくて、アイス珈琲も良いでしょう？
「ぬ。（まぁまぁですね）」 https://t.co/gX68J9kuj1",1,2021-08-20 08:57:26
